Price,Bedrooms,Bathrooms,SqFt,City,Province,Year_Built,Type,Garage,Lot_Area
508439,2,1,2163,Vancouver,ON,2019,Apartment,1,1452
933116,4,2,1477,Vancouver,QC,1972,Condo,0,5152
649004,4,3,3961,Ottawa,BC,1968,Apartment,0,2568
855485,5,3,2872,Toronto,ON,1985,Apartment,0,7485
927845,1,1,2645,Montreal,QC,1984,Condo,1,8646
387882,1,1,2742,Toronto,QC,1967,Condo,0,7133
896426,2,1,1019,Ottawa,ON,2021,Apartment,1,2994
640913,1,3,3481,Montreal,QC,2014,House,1,9434
523317,2,1,2398,Montreal,AB,2005,House,1,7948
349185,2,1,1345,Calgary,QC,1978,Condo,0,3238
138365,2,1,1743,Calgary,AB,2009,Apartment,1,9425
795364,4,1,2377,Ottawa,ON,1959,House,1,4494
313278,2,1,3322,Toronto,BC,1971,Apartment,0,5346
485438,4,1,3223,Vancouver,QC,2005,Apartment,0,8243
605346,3,1,2239,Toronto,ON,1991,Apartment,1,9129
350196,2,2,3408,Calgary,BC,1969,Apartment,0,6554
976091,5,2,1731,Calgary,QC,1969,Condo,0,9072
239785,2,2,3953,Montreal,ON,1984,Apartment,1,6291
258970,2,3,3205,Ottawa,QC,1964,Apartment,1,3815
460907,1,3,1565,Calgary,BC,2016,Apartment,0,1432
166404,2,2,828,Vancouver,ON,1959,House,1,7192
211755,3,2,2517,Toronto,BC,1959,Apartment,0,8196
528886,4,1,3900,Calgary,QC,1988,Apartment,1,3485
898293,5,3,2458,Montreal,BC,1962,Condo,1,8766
906358,4,1,2063,Ottawa,ON,2011,Apartment,1,7045
342262,1,2,2967,Montreal,BC,1970,Apartment,1,2051
445998,5,2,944,Calgary,ON,2000,Condo,1,1145
891541,4,2,2329,Montreal,BC,2019,Condo,1,7753
129083,2,1,3048,Montreal,BC,1959,House,0,7383
315436,5,1,2033,Toronto,ON,1980,Apartment,1,5301
823042,1,3,2830,Ottawa,QC,2012,Apartment,1,5051
539780,1,3,3704,Vancouver,ON,2021,Apartment,0,2534
964811,4,2,2132,Calgary,ON,1991,Apartment,0,1712
231109,3,1,1960,Montreal,QC,1975,House,0,7553
987555,3,1,1932,Montreal,AB,1988,Apartment,1,5586
214893,5,1,2316,Toronto,ON,1968,Condo,1,1958
448462,1,3,3611,Toronto,AB,1982,Apartment,0,3758
757380,1,1,2684,Montreal,AB,1969,Apartment,0,5069
141479,1,1,2261,Montreal,ON,1952,Apartment,1,8058
591105,4,2,3868,Vancouver,AB,1951,House,1,3045
797863,1,3,3833,Toronto,AB,1960,Apartment,1,3552
655005,2,1,3389,Calgary,BC,2000,House,1,6898
622586,5,1,3791,Toronto,AB,1984,Apartment,1,2560
545002,2,3,3902,Toronto,QC,1971,Condo,1,9068
370138,4,2,2317,Ottawa,AB,1969,Apartment,0,6772
213722,1,1,2050,Calgary,ON,1993,Apartment,0,5694
843952,2,3,3839,Vancouver,BC,1992,Apartment,0,3687
210969,1,2,1560,Ottawa,AB,2005,Condo,0,8779
671805,4,2,1529,Calgary,BC,1952,Apartment,1,4124
549330,5,3,2931,Calgary,QC,2004,Apartment,1,8660
607365,1,1,3633,Toronto,ON,1986,House,0,7931
177368,4,3,3987,Vancouver,QC,1980,Apartment,0,9242
132759,5,2,3835,Ottawa,BC,1979,House,0,6057
921385,4,1,3887,Calgary,ON,1959,Apartment,1,9807
861633,1,3,802,Montreal,ON,1994,House,1,9852
225049,3,2,2497,Montreal,ON,1983,House,1,2528
533398,4,1,2895,Ottawa,AB,1958,House,1,8510
759285,1,2,2082,Toronto,BC,1974,Apartment,1,8000
781471,4,1,1389,Calgary,QC,1997,Condo,1,8744
755768,3,2,3123,Toronto,BC,1992,House,1,1985
617261,2,1,3823,Toronto,ON,2022,House,0,1315
271672,5,2,2831,Ottawa,BC,1984,Apartment,0,8140
376332,5,1,3822,Calgary,QC,1972,Apartment,0,5039
872276,5,2,1916,Calgary,BC,1984,Condo,1,4756
822241,3,3,1340,Ottawa,BC,1964,House,0,9094
949244,5,2,3180,Toronto,QC,1957,House,0,4430
447220,1,1,1503,Ottawa,QC,1988,House,0,4991
431055,1,3,3793,Toronto,QC,1999,Condo,0,6130
925217,3,1,979,Vancouver,AB,1973,Apartment,1,8706
675934,2,2,2303,Vancouver,QC,1954,House,1,1813
443347,5,1,2112,Vancouver,ON,1993,House,1,8286
858623,3,1,1185,Ottawa,QC,2019,Condo,0,9411
975591,5,3,1266,Toronto,ON,2020,House,0,4571
153603,2,3,1533,Calgary,BC,1982,House,0,9132
527444,3,1,3862,Calgary,AB,1955,Apartment,0,2341
651386,4,2,1591,Montreal,QC,2017,Condo,1,3887
909979,1,3,2872,Toronto,AB,1966,Apartment,0,3409
559034,1,3,2963,Calgary,QC,1972,Apartment,0,7813
377560,4,2,1680,Toronto,QC,1972,Apartment,0,1140
512566,1,1,882,Ottawa,ON,1995,Apartment,1,2872
416604,3,3,2267,Montreal,AB,2017,Condo,1,5983
914347,3,3,2928,Montreal,ON,1954,Condo,0,6691
910309,5,1,2958,Ottawa,QC,2009,Condo,0,9498
879434,5,2,1461,Toronto,BC,1977,House,0,1056
702263,1,1,1346,Ottawa,ON,2017,Condo,0,2404
207620,1,2,2293,Montreal,ON,1995,Condo,0,8699
393432,1,2,3888,Montreal,AB,1991,Condo,1,8109
641720,3,2,1844,Calgary,AB,2000,Condo,1,6237
460211,2,2,2851,Toronto,AB,1977,Condo,1,2670
841036,4,3,1942,Ottawa,ON,1980,Apartment,0,1067
903556,3,2,846,Vancouver,ON,2011,Condo,1,4816
781093,2,1,917,Toronto,QC,1950,Apartment,0,6457
270870,2,3,1863,Vancouver,AB,2013,House,1,4586
763252,1,1,2211,Toronto,BC,2007,House,0,8179
998462,5,1,819,Montreal,ON,1999,Condo,1,6598
924928,2,3,3751,Montreal,AB,2021,Condo,0,4834
564080,5,1,1544,Vancouver,ON,1998,Apartment,0,9662
379673,1,1,3514,Vancouver,ON,1986,Condo,1,9761
647232,1,3,856,Montreal,QC,1970,House,1,7602
526608,3,2,1913,Ottawa,QC,2004,Condo,1,4695
952289,5,1,2657,Vancouver,ON,1962,House,1,9091
758548,5,3,3882,Calgary,AB,1987,Condo,0,1753
948359,5,1,1636,Ottawa,QC,1977,House,0,1336
556672,1,1,2941,Vancouver,BC,1966,House,1,2053
394273,4,1,815,Calgary,ON,2002,Apartment,0,8723
201804,1,2,2529,Ottawa,ON,1951,Condo,1,2154
742957,2,3,1914,Vancouver,ON,2018,Condo,1,4317
281465,3,1,853,Montreal,ON,1989,Condo,1,6197
465271,1,2,2923,Ottawa,AB,1978,Condo,0,3493
765099,1,3,1158,Toronto,QC,1971,Condo,0,4761
171346,1,3,1248,Toronto,QC,1965,Apartment,1,8053
573672,2,2,3355,Vancouver,ON,2022,House,1,5403
259747,3,1,2324,Vancouver,ON,1984,Condo,1,2467
778532,3,2,2528,Calgary,ON,2005,House,0,8258
714987,3,1,2470,Vancouver,BC,1986,House,1,6266
771916,4,3,926,Calgary,AB,1967,Apartment,0,6558
668970,1,2,1828,Calgary,BC,2004,Apartment,0,7733
964091,1,2,3497,Ottawa,QC,1971,House,0,7223
199829,2,3,3222,Calgary,AB,1975,Apartment,1,8017
573813,3,2,2623,Montreal,AB,1981,House,1,7890
262562,5,1,3464,Calgary,ON,1992,Condo,0,3300
857268,4,1,3653,Calgary,BC,1957,House,1,1767
119082,1,2,3387,Vancouver,AB,2003,Apartment,0,6820
424508,4,2,3692,Calgary,AB,1964,Apartment,0,4956
417008,4,2,3922,Calgary,BC,2022,Condo,1,5640
685678,5,1,3867,Calgary,BC,2011,Condo,1,9334
699167,2,1,1326,Calgary,BC,1972,Apartment,1,6049
556235,3,1,2038,Calgary,ON,2018,Condo,1,2752
540732,1,1,2973,Ottawa,BC,1973,Apartment,0,8150
638179,4,1,2368,Calgary,BC,1991,Apartment,1,2857
246839,5,3,1283,Vancouver,QC,1950,Apartment,0,4092
252172,1,3,1877,Calgary,BC,1993,Apartment,1,4158
356151,2,1,1533,Vancouver,AB,2008,Condo,1,7213
497943,3,3,2538,Montreal,AB,1955,Condo,0,1181
590265,1,3,1522,Montreal,BC,1985,House,1,4240
900970,3,1,1262,Toronto,BC,1958,House,1,3880
373666,1,3,2111,Toronto,AB,1987,Apartment,0,3110
399146,3,2,3066,Ottawa,QC,1990,Condo,0,4036
368974,1,2,3042,Vancouver,QC,1956,Apartment,0,8516
261773,5,2,1725,Toronto,BC,1981,House,0,8333
456273,1,3,2871,Calgary,ON,2015,Apartment,0,7649
774867,5,2,3809,Toronto,ON,1980,Apartment,0,2821
472768,2,3,2309,Vancouver,BC,1964,Apartment,1,7939
412048,1,2,2944,Vancouver,AB,2011,Apartment,0,7166
407857,3,2,3352,Toronto,BC,2009,Condo,1,5603
198926,4,2,3270,Ottawa,BC,1991,Condo,1,3948
651171,2,2,2777,Toronto,ON,1957,House,1,3665
240015,4,2,983,Vancouver,BC,1960,Condo,0,3387
940934,4,2,1069,Ottawa,ON,2018,Condo,0,8995
666512,2,3,2946,Montreal,ON,1968,Apartment,0,7994
375512,5,1,2591,Vancouver,QC,1978,Apartment,1,9770
457296,1,3,3256,Vancouver,BC,1968,Condo,0,3658
260168,4,1,1686,Ottawa,ON,1995,House,1,3206
359417,2,1,3431,Calgary,ON,1985,Apartment,0,6179
460864,1,3,2125,Vancouver,AB,1994,Apartment,0,5236
323935,3,2,1293,Ottawa,AB,2001,Condo,1,7924
270267,5,2,3483,Calgary,QC,1994,Apartment,0,5262
749053,2,2,1607,Calgary,ON,1995,Condo,0,3757
321619,4,1,3062,Ottawa,QC,1959,Condo,1,2698
806733,1,3,1595,Toronto,ON,2011,Condo,1,9822
287244,3,3,1574,Montreal,QC,2010,House,1,4443
836679,2,3,1590,Toronto,ON,1981,Condo,1,7355
303785,5,1,2150,Toronto,AB,2021,Apartment,1,7929
177749,2,2,2819,Toronto,AB,1978,Condo,0,9614
247686,5,1,1315,Ottawa,ON,1966,House,1,3421
718830,1,2,3260,Vancouver,AB,1981,House,0,1443
560971,3,2,2804,Toronto,AB,1995,Apartment,0,7921
530579,5,3,1394,Vancouver,QC,1968,Apartment,0,3073
815485,4,3,3236,Ottawa,ON,1966,Condo,0,4463
549021,2,3,1833,Ottawa,BC,2002,Condo,1,5681
407995,1,1,2083,Vancouver,BC,1976,Condo,0,6564
235334,1,2,3562,Montreal,QC,1958,Condo,0,4605
526457,5,3,1032,Vancouver,QC,1978,Apartment,1,2821
127417,4,1,2235,Vancouver,QC,1951,House,0,1433
873483,1,1,3295,Ottawa,QC,2008,House,0,7046
113440,1,2,2554,Vancouver,ON,1973,Apartment,0,9514
770805,5,3,2487,Montreal,AB,1984,Apartment,0,8484
429302,5,3,2630,Vancouver,QC,1982,Apartment,0,8797
230520,5,3,2486,Toronto,ON,1958,Condo,0,5958
505383,2,2,3729,Ottawa,ON,1956,House,0,7576
295489,3,2,2680,Calgary,AB,1984,House,1,9096
554012,5,2,2641,Vancouver,BC,2018,Apartment,1,1850
883219,5,1,2909,Montreal,BC,1975,Apartment,1,8653
916014,5,1,2940,Toronto,BC,2002,Apartment,1,3820
679649,2,3,1406,Montreal,BC,1976,Condo,0,9388
396121,2,1,2545,Toronto,ON,2005,House,0,4558
594737,4,3,3324,Montreal,BC,1999,Apartment,0,7140
923866,1,3,2970,Vancouver,ON,1997,Condo,0,8629
275036,3,1,3598,Montreal,ON,1976,Condo,1,4141
357542,4,1,1713,Ottawa,ON,2017,Apartment,1,4385
748154,1,1,2140,Vancouver,AB,2015,Apartment,1,4847
695137,4,2,1358,Toronto,ON,1989,House,1,8050
185346,2,1,895,Toronto,ON,2017,Condo,1,1485
301645,5,2,3560,Ottawa,BC,2006,Apartment,1,8765
453722,4,2,2718,Vancouver,BC,1954,Apartment,1,3749
140012,3,1,2400,Toronto,AB,1974,House,1,1426
121827,3,1,1906,Calgary,ON,2015,Condo,0,2800
775803,1,2,3739,Calgary,ON,1966,House,1,3322
849718,3,1,1452,Ottawa,BC,2009,Condo,1,9837
288018,2,1,2912,Calgary,AB,1953,Condo,0,5472
751924,3,2,2403,Toronto,AB,1968,Apartment,0,8627
299526,4,2,1184,Vancouver,AB,1997,Condo,0,4310
938780,3,1,3985,Ottawa,ON,1956,House,0,9637
213293,4,2,1014,Montreal,BC,1967,House,1,9252
888812,4,1,2584,Vancouver,AB,1997,House,0,5979
478863,5,3,2474,Calgary,ON,1983,Apartment,0,4551
444881,2,1,3843,Vancouver,ON,1966,House,1,5388
110067,1,3,1305,Ottawa,ON,2021,Apartment,0,9820
124268,4,2,2809,Montreal,QC,1994,Condo,0,4847
502695,5,3,1909,Toronto,AB,1957,House,0,3593
441891,3,2,3041,Montreal,AB,2014,House,0,4826
118501,3,3,2708,Montreal,ON,2002,Condo,1,1457
954039,1,1,2809,Vancouver,ON,1952,House,1,9265
267291,2,1,977,Toronto,AB,2001,Condo,0,7065
526737,2,2,2625,Montreal,QC,1952,Condo,1,3871
434768,4,3,2910,Vancouver,BC,1978,House,1,4051
295859,4,3,3810,Montreal,BC,1957,Condo,1,1916
822037,2,1,3538,Calgary,QC,1978,Condo,1,6581
485889,2,3,2302,Ottawa,ON,1995,Apartment,1,6271
676327,2,3,3187,Toronto,AB,2016,Apartment,0,1584
383833,1,2,2036,Montreal,AB,1955,Condo,0,5522
888641,1,1,892,Vancouver,ON,1990,Apartment,1,5544
435662,3,2,2271,Toronto,QC,2003,Apartment,0,1637
994468,1,3,3676,Ottawa,ON,2021,House,0,9137
313903,2,1,1632,Montreal,AB,1983,Apartment,0,2414
402543,2,1,3774,Toronto,ON,2001,Apartment,1,4697
343661,4,3,1486,Calgary,ON,2016,Apartment,0,4318
485690,1,2,933,Montreal,ON,1992,Apartment,1,2575
409673,2,2,1779,Toronto,ON,2004,Apartment,1,3388
355931,2,2,2348,Calgary,QC,1992,House,0,7022
318217,1,2,3977,Calgary,ON,1974,Apartment,0,6440
362302,5,1,902,Ottawa,QC,1993,House,1,8731
645421,3,3,3140,Vancouver,AB,1995,Condo,0,8200
505086,4,3,807,Montreal,ON,1962,House,0,6954
883478,1,1,3852,Calgary,ON,1967,Condo,0,3555
722541,3,1,1448,Calgary,ON,1985,Condo,0,1064
183159,2,1,2684,Vancouver,ON,1969,House,0,6277
283138,2,3,3667,Ottawa,AB,1990,Apartment,0,5587
539155,4,1,2416,Vancouver,AB,1961,Condo,1,4718
685102,5,3,2176,Vancouver,ON,2000,Apartment,1,6958
663451,3,3,2044,Calgary,BC,1992,Apartment,0,9928
390835,3,2,1848,Ottawa,QC,1997,House,1,9874
750609,5,3,987,Vancouver,QC,2003,House,1,3442
510553,2,2,3864,Toronto,BC,1957,Apartment,0,1032
806971,4,3,1312,Calgary,BC,1996,Condo,1,6312
632069,1,1,2594,Vancouver,BC,1972,House,1,2572
132767,4,3,1961,Toronto,AB,1971,Condo,1,5133
269472,2,2,3058,Vancouver,BC,1956,Apartment,0,9952
548395,1,3,1757,Montreal,ON,1954,House,1,6711
519386,1,1,2013,Calgary,ON,2009,House,1,6770
408858,1,1,2556,Calgary,QC,2021,Apartment,0,3181
936582,1,2,2405,Ottawa,ON,1976,Condo,1,7616
441466,1,1,2484,Montreal,QC,1963,House,0,4905
571907,3,2,3704,Vancouver,BC,2017,Condo,0,4658
741917,3,3,3759,Ottawa,ON,1962,Apartment,0,2727
631806,2,3,1497,Calgary,AB,2005,Condo,1,1021
151095,2,3,3573,Calgary,QC,2020,House,1,4703
288895,2,2,1713,Calgary,ON,1986,Condo,1,2745
360435,4,2,1804,Vancouver,BC,1983,Apartment,0,6647
575030,4,3,3119,Ottawa,ON,1967,Apartment,1,1562
615824,1,3,1350,Toronto,ON,1982,House,0,6162
960418,1,3,2455,Calgary,BC,1953,Condo,1,5156
255791,3,1,1160,Vancouver,BC,1977,House,0,5829
360398,1,1,1481,Ottawa,ON,1952,Apartment,1,2634
265953,3,3,1714,Montreal,AB,1969,Apartment,1,5053
270020,2,2,2793,Calgary,BC,1996,Condo,0,1683
305116,4,3,3111,Montreal,QC,1970,Condo,0,2554
545308,4,3,3601,Vancouver,AB,1961,Apartment,1,5952
254251,3,2,3087,Ottawa,QC,2016,Condo,0,1178
671739,5,3,3544,Ottawa,QC,2015,Apartment,0,1463
118904,3,2,3704,Montreal,BC,2001,Apartment,0,5977
985498,3,2,1362,Toronto,AB,2011,Condo,1,2087
685404,5,2,1941,Calgary,BC,1992,Condo,0,6099
219503,3,1,3466,Montreal,QC,1998,Condo,0,9961
717995,2,3,2904,Vancouver,BC,1959,Apartment,0,4063
153972,5,2,1533,Calgary,BC,1978,Condo,1,9141
515468,2,2,3295,Montreal,ON,1959,House,0,7359
728089,5,1,1209,Calgary,ON,1977,Apartment,0,7480
425269,5,1,2772,Toronto,BC,1974,Apartment,1,1981
717874,4,3,1467,Vancouver,QC,1994,House,1,8861
968043,2,3,3499,Calgary,ON,1967,House,0,7779
877327,2,2,1764,Vancouver,BC,1988,Condo,0,2156
857553,3,1,2644,Montreal,ON,2011,Apartment,0,3280
441142,3,3,2220,Vancouver,QC,1971,House,0,6824
108955,2,1,2730,Toronto,AB,1995,Apartment,1,1516
812937,5,3,3399,Ottawa,QC,2021,House,0,1330
477314,1,3,2721,Ottawa,ON,1973,Condo,0,4981
240424,3,3,898,Calgary,ON,1991,Apartment,0,7587
338804,4,1,800,Vancouver,ON,2018,Apartment,1,6565
613552,3,3,2230,Toronto,BC,1957,Condo,0,7014
507553,5,2,1049,Ottawa,ON,1964,House,1,2916
360796,3,3,3560,Ottawa,AB,1957,Apartment,1,8378
150506,1,3,831,Vancouver,ON,1990,Apartment,0,7733
562804,4,2,1391,Toronto,AB,1977,Condo,1,1842
494436,1,1,3769,Ottawa,ON,1987,Apartment,0,6090
579393,2,3,1551,Toronto,BC,2018,House,1,3917
539537,4,3,3963,Calgary,AB,1997,Apartment,1,9498
740484,4,2,2545,Ottawa,BC,1996,Apartment,1,1883
549530,5,3,2634,Vancouver,ON,1976,House,1,7773
546559,2,3,2343,Vancouver,ON,1962,House,1,3980
971817,1,1,3794,Toronto,ON,2000,Apartment,1,4250
958188,2,1,3331,Ottawa,AB,2014,Condo,1,4051
498311,4,2,3556,Vancouver,BC,1980,Condo,0,4247
626164,2,2,3472,Montreal,AB,2012,House,1,1190
507753,1,2,3814,Ottawa,ON,1984,House,1,2491
552738,2,2,827,Ottawa,ON,1990,Apartment,1,5438
639710,5,1,1140,Toronto,ON,1950,Condo,0,6205
357865,2,1,2766,Ottawa,ON,1996,Condo,0,6674
972238,2,2,3588,Vancouver,QC,1959,Apartment,1,1280
215144,3,3,2178,Ottawa,ON,1959,Condo,1,1617
182356,3,2,3027,Calgary,AB,1955,House,0,9611
449199,3,2,898,Ottawa,ON,1962,House,1,4362
144503,4,3,3331,Vancouver,ON,1975,House,0,1023
836467,4,1,1414,Vancouver,ON,1966,Condo,1,9834
766781,1,2,3572,Vancouver,ON,1975,Condo,0,5557
132012,1,3,1297,Vancouver,ON,2011,Condo,1,6875
324192,4,2,3266,Toronto,BC,1978,House,1,8421
944731,1,1,2997,Montreal,ON,1976,Apartment,0,5625
895782,1,2,1402,Montreal,ON,1965,Condo,1,7940
556119,2,3,2940,Vancouver,AB,1952,Condo,1,7900
948433,4,2,3710,Montreal,ON,2011,Apartment,1,7412
949379,4,3,1968,Ottawa,ON,1993,Apartment,0,6444
504692,4,3,2665,Calgary,ON,1996,Apartment,0,8460
256701,1,2,2483,Vancouver,ON,1992,Apartment,0,9956
595654,5,2,844,Vancouver,ON,1957,House,0,6282
325086,5,2,3844,Calgary,QC,1959,House,1,8337
752954,5,1,1184,Montreal,ON,1992,House,1,4906
158224,4,3,1077,Vancouver,BC,1950,Apartment,0,5974
616441,2,2,3605,Calgary,ON,1984,Condo,1,2563
444402,3,3,3671,Ottawa,ON,1956,Apartment,1,4864
915629,1,3,1587,Toronto,AB,1962,House,0,1024
614486,3,3,1438,Montreal,BC,1969,Apartment,1,1280
163347,1,3,3978,Vancouver,AB,1976,House,1,2874
611015,4,3,1012,Ottawa,ON,1996,House,0,6687
103049,3,1,3893,Toronto,BC,2000,House,1,9254
817113,2,3,909,Toronto,ON,1956,Condo,1,5003
759998,4,3,3227,Ottawa,ON,1998,Condo,0,2766
417062,5,2,3999,Toronto,AB,1953,Apartment,0,1949
977822,3,1,3467,Vancouver,AB,1951,Apartment,1,6870
893696,2,3,1894,Ottawa,BC,1979,Apartment,1,8904
314600,4,2,3936,Ottawa,BC,1985,Condo,0,5527
898017,4,1,1853,Calgary,BC,2009,Apartment,0,5023
287321,1,1,3171,Toronto,ON,2022,House,0,9393
100635,2,2,1791,Calgary,ON,2015,Apartment,0,3676
775811,5,1,907,Ottawa,ON,2016,Apartment,1,6780
273181,5,2,1094,Ottawa,QC,1990,Condo,1,4897
932966,4,3,1004,Vancouver,ON,1958,Apartment,1,8022
831204,1,2,1040,Toronto,BC,1979,House,1,5333
429429,2,2,3389,Ottawa,BC,2019,Condo,0,2730
474625,1,2,2314,Calgary,BC,1974,House,0,1197
428911,4,2,2034,Vancouver,QC,1950,Condo,0,2067
538477,2,3,2931,Toronto,ON,1987,Apartment,0,8146
458843,4,2,3722,Montreal,ON,1964,House,0,1046
291944,3,3,2487,Ottawa,AB,2020,Apartment,1,8201
348325,5,2,1997,Vancouver,QC,2018,Apartment,1,8070
756812,1,1,835,Toronto,ON,1997,Apartment,1,9561
189519,2,1,3703,Calgary,ON,2009,Apartment,1,6434
923670,3,3,3992,Ottawa,BC,2015,Apartment,1,3415
459154,3,1,2057,Calgary,ON,1979,House,0,3292
964868,2,3,1365,Vancouver,ON,1962,House,1,1625
215574,4,2,3353,Montreal,ON,1959,House,0,1768
111966,4,2,1459,Toronto,QC,2000,House,1,2289
404385,4,2,2403,Calgary,ON,1970,Condo,0,7681
727575,4,3,1610,Vancouver,AB,1986,Apartment,1,7823
678106,3,3,2673,Montreal,BC,2009,House,0,1602
660676,4,1,1726,Toronto,QC,1952,Apartment,0,7685
698827,2,3,1809,Calgary,ON,2013,Condo,1,3810
448457,3,2,1530,Calgary,QC,1954,House,1,9581
174217,4,3,2103,Calgary,AB,1964,Apartment,1,3140
870812,4,2,3299,Vancouver,AB,1982,Condo,1,4829
368498,2,3,3005,Ottawa,AB,1996,Apartment,0,7045
619274,3,3,3746,Toronto,ON,2008,House,0,8515
937803,3,2,1732,Ottawa,ON,1978,Apartment,0,4697
339424,3,2,2042,Ottawa,ON,2000,Condo,1,1858
820191,1,3,3363,Vancouver,AB,1993,House,0,9088
714403,3,3,2811,Montreal,BC,1977,House,0,8095
976539,5,3,852,Toronto,ON,1952,House,0,3731
411972,3,3,1740,Calgary,ON,1970,Apartment,1,7702
423357,5,2,3981,Vancouver,BC,2017,House,0,6982
293197,3,2,3633,Ottawa,AB,1974,Condo,1,5346
309565,2,3,3698,Ottawa,ON,1960,House,0,3708
741209,5,1,3632,Ottawa,ON,1969,Apartment,1,9885
756540,1,1,1397,Vancouver,QC,1967,Apartment,0,8592
561677,3,1,2849,Ottawa,ON,2022,Apartment,1,5444
862836,2,2,3613,Ottawa,BC,1982,Apartment,0,7890
622562,3,2,933,Vancouver,ON,2001,House,0,8524
720337,5,1,3738,Toronto,QC,1981,House,0,3431
344184,4,1,2069,Montreal,ON,1987,Apartment,1,3356
221730,2,1,1534,Vancouver,QC,1993,Condo,0,8821
717290,5,3,2058,Calgary,ON,2009,Condo,0,4626
803853,1,1,1137,Ottawa,ON,1979,House,0,6178
838212,1,1,3998,Ottawa,ON,1955,Condo,0,9821
979353,3,2,1492,Calgary,AB,1995,House,1,3776
404596,2,1,2415,Ottawa,QC,1995,Apartment,1,6869
332303,2,3,3353,Toronto,BC,1990,House,0,2287
396013,5,3,2554,Vancouver,ON,1955,Condo,1,2390
217222,5,2,3556,Toronto,ON,1994,House,1,1565
406025,1,2,2121,Ottawa,QC,1954,House,1,5540
705150,2,3,2958,Vancouver,ON,1996,Apartment,1,6229
721991,1,3,1988,Montreal,AB,1990,Condo,1,6743
243824,4,1,2365,Calgary,QC,2019,House,0,9438
319991,2,3,3408,Montreal,ON,1956,Condo,1,5306
273474,2,1,3403,Ottawa,ON,1998,House,1,1217
372570,2,2,1525,Vancouver,QC,2022,Condo,1,9486
578710,1,3,2462,Vancouver,QC,1986,Apartment,0,2748
246962,4,3,1986,Calgary,BC,1951,House,0,2501
579969,3,3,3858,Vancouver,ON,2000,Apartment,0,7057
235042,3,1,1318,Calgary,QC,1951,Condo,1,1699
724502,1,2,1127,Montreal,QC,1974,Apartment,1,3032
331441,5,1,3872,Vancouver,ON,1950,Apartment,0,4142
560126,2,3,2183,Montreal,ON,1986,House,1,4371
604590,2,3,3025,Calgary,ON,2008,Apartment,1,6695
886734,5,1,3300,Ottawa,ON,1999,Condo,1,8330
801593,2,3,2461,Toronto,AB,2021,Condo,1,2445
879560,5,1,964,Ottawa,ON,1961,Condo,0,7329
175628,3,2,1477,Calgary,ON,1958,Condo,0,8803
911129,1,1,1325,Calgary,ON,1958,Apartment,1,8511
602352,5,1,1587,Ottawa,QC,1977,House,1,2560
280876,5,2,2968,Toronto,BC,2018,Condo,1,9273
220977,1,1,3725,Montreal,BC,1960,Condo,0,2277
716651,5,1,3970,Montreal,AB,1991,Apartment,1,5260
803829,3,2,2589,Toronto,ON,2001,House,1,2028
223428,5,1,1171,Vancouver,AB,1982,House,1,7430
120524,5,1,2230,Toronto,BC,1986,Condo,1,7588
847914,1,1,1089,Montreal,QC,1970,Condo,1,8228
341519,4,3,2106,Calgary,QC,1972,Condo,1,3681
695084,4,2,1598,Calgary,AB,1995,Apartment,0,4592
440534,1,1,3468,Ottawa,ON,2021,Condo,1,5427
435459,4,1,1123,Ottawa,AB,2021,House,1,5732
384215,4,3,2029,Montreal,ON,2018,Apartment,0,8101
764338,1,3,1095,Ottawa,ON,1980,Condo,0,9158
841248,1,1,1699,Vancouver,AB,1979,House,0,7189
384493,5,2,2876,Ottawa,QC,1969,Condo,1,8302
303905,1,3,2287,Vancouver,QC,2004,Apartment,1,2761
434468,1,2,2685,Vancouver,QC,2018,Condo,0,6173
316432,2,2,3915,Ottawa,ON,1973,Apartment,0,8617
663462,5,1,1334,Vancouver,BC,1986,House,1,3399
945978,1,1,1522,Toronto,BC,1974,House,0,6794
247614,1,1,2833,Montreal,AB,1979,Condo,0,9661
977032,5,2,1356,Calgary,ON,1975,Apartment,1,1248
666991,5,1,1867,Vancouver,AB,2000,Condo,1,1216
544671,5,1,3069,Calgary,BC,2021,House,0,5418
610648,1,1,1922,Calgary,QC,1999,Apartment,0,6931
893559,1,2,1341,Ottawa,QC,2005,House,1,2469
486157,3,3,3813,Calgary,AB,2015,Condo,0,4519
476416,5,3,2376,Toronto,ON,1990,House,1,3405
479013,3,3,1056,Calgary,ON,1982,House,1,7500
738901,2,3,1231,Montreal,AB,1968,House,0,9959
293026,3,1,1867,Vancouver,ON,2010,Apartment,0,2668
507009,5,2,3860,Montreal,ON,1974,House,0,7219
477354,5,3,2545,Toronto,ON,1983,House,0,4947
499124,5,3,2182,Vancouver,QC,1956,Condo,1,9031
927622,5,3,2292,Ottawa,AB,2020,Condo,1,3542
879707,1,2,1018,Montreal,QC,1971,Apartment,0,4193
859145,4,3,2802,Ottawa,ON,2001,Apartment,0,1708
391901,1,3,1945,Calgary,ON,2004,House,1,4216
183991,5,2,1520,Calgary,AB,1969,House,1,7716
575822,2,3,2783,Toronto,AB,1950,Condo,0,4674
525537,1,3,3772,Calgary,BC,1962,Condo,0,1754
715990,5,2,2075,Vancouver,BC,2014,Apartment,1,4670
217027,1,1,1684,Ottawa,ON,1997,House,1,8810
506941,1,3,1161,Montreal,ON,1955,Apartment,0,5066
